juris_id,ecozone,canfi_species,genus,species,variety,a1,a2,a3,b1,b2,b3,c1,c2,c3,count
BC,13,1203,POPU,BAL,NA,-0.4687159,4.46e-5,-0.2582633,-1.260087,2.62e-5,-0.0868004,-0.4194222,4.244e-4,-0.5590838,137
BC,13,1203,POPU,BAL,BAL,-0.4687159,4.46e-5,-0.2582633,-1.260087,2.62e-5,-0.0868004,-0.4194222,4.244e-4,-0.5590838,137
BC,13,1204,POPU,TRI,NA,-0.4687159,4.46e-5,-0.2582633,-1.260087,2.62e-5,-0.0868004,-0.4194222,4.244e-4,-0.5590838,137
BC,13,1300,BETU,SPP,NA,-1.733454,-5.786e-4,0.0123067,-1.253744,-4.228e-4,-0.0585442,-0.5131046,0.0011113,-0.4724806,49
BC,13,1303,BETU,PAP,NA,-1.733454,-5.786e-4,0.0123067,-1.253744,-4.228e-4,-0.0585442,-0.5131046,0.0011113,-0.4724806,49
BC,13,1303,BETU,PAP,PAP,-1.733454,-5.786e-4,0.0123067,-1.253744,-4.228e-4,-0.0585442,-0.5131046,0.0011113,-0.4724806,49
BC,13,1305,BETU,ALA,NA,-1.733454,-5.786e-4,0.0123067,-1.253744,-4.228e-4,-0.0585442,-0.5131046,0.0011113,-0.4724806,49
BC,13,1305,BETU,NEO,NA,-1.733454,-5.786e-4,0.0123067,-1.253744,-4.228e-4,-0.0585442,-0.5131046,0.0011113,-0.4724806,49
BC,13,1308,BETU,PAP,NEO,-1.733454,-5.786e-4,0.0123067,-1.253744,-4.228e-4,-0.0585442,-0.5131046,0.0011113,-0.4724806,49
BC,13,1314,BETU,OCC,NA,-1.733454,-5.786e-4,0.0123067,-1.253744,-4.228e-4,-0.0585442,-0.5131046,0.0011113,-0.4724806,49
BC,13,1400,ACER,SPP,NA,-1.291454,5.21e-5,-0.0756369,-0.1016642,6.5e-5,-0.2732753,-0.8087489,1.133e-4,-0.4255576,36
BC,13,1403,ACER,MAC,NA,-1.291454,5.21e-5,-0.0756369,-0.1016642,6.5e-5,-0.2732753,-0.8087489,1.133e-4,-0.4255576,36
BC,13,1420,ACER,CIR,NA,-1.291454,5.21e-5,-0.0756369,-0.1016642,6.5e-5,-0.2732753,-0.8087489,1.133e-4,-0.4255576,36
BC,13,1500,GENH,SPP,NA,-1.554899,4.84e-5,-0.0443205,-0.4419988,-3.921e-4,-0.1228719,-0.0335258,6.035e-4,-0.5118409,223
BC,13,1800,ALNU,SPP,NA,-1.554899,4.84e-5,-0.0443205,-0.4419988,-3.921e-4,-0.1228719,-0.0335258,6.035e-4,-0.5118409,223
BC,13,1802,ALNU,RUB,NA,-1.554899,4.84e-5,-0.0443205,-0.4419988,-3.921e-4,-0.1228719,-0.0335258,6.035e-4,-0.5118409,223
BC,13,2100,QUER,SPP,NA,-1.291454,5.21e-5,-0.0756369,-0.1016642,6.5e-5,-0.2732753,-0.8087489,1.133e-4,-0.4255576,36
BC,13,2103,QUER,GAR,NA,-1.733454,-5.786e-4,0.0123067,-1.253744,-4.228e-4,-0.0585442,-0.5131046,0.0011113,-0.4724806,49
BC,13,2803,PRUN,EMA,NA,-1.554899,4.84e-5,-0.0443205,-0.4419988,-3.921e-4,-0.1228719,-0.0335258,6.035e-4,-0.5118409,223
BC,13,3300,ARBU,MEN,NA,-1.733454,-5.786e-4,0.0123067,-1.253744,-4.228e-4,-0.0585442,-0.5131046,0.0011113,-0.4724806,49
BC,13,3300,ARBU,SPP,NA,-1.733454,-5.786e-4,0.0123067,-1.253744,-4.228e-4,-0.0585442,-0.5131046,0.0011113,-0.4724806,49
BC,13,3500,SALI,SPP,NA,-1.37913,-0.0010944,-0.019176,-2.419292,-0.0062002,0.3379308,-2.049102,-3.68e-4,-0.0563004,7
BC,13,3930,MALU,COR,NA,-1.554899,4.84e-5,-0.0443205,-0.4419988,-3.921e-4,-0.1228719,-0.0335258,6.035e-4,-0.5118409,223
BC,13,3930,MALU,FUS,NA,-1.554899,4.84e-5,-0.0443205,-0.4419988,-3.921e-4,-0.1228719,-0.0335258,6.035e-4,-0.5118409,223
BC,13,3930,MALU,SPP,NA,-1.554899,4.84e-5,-0.0443205,-0.4419988,-3.921e-4,-0.1228719,-0.0335258,6.035e-4,-0.5118409,223
BC,14,100,PICE,SPP,NA,-1.668403,4.12e-6,-0.0672941,-0.98704480000000006,-1.072e-4,-0.1228512,-0.3633093,-4.17e-5,-0.3397062,293
BC,14,101,PICE,MAR,NA,-1.788679,-5.962e-4,-0.0264113,-1.674199,2.915e-4,-0.0613131,-1.349257,-8.185e-4,-0.1412728,20
BC,14,104,PICE,ENG,NA,-1.277283,-6.31e-5,-0.1333734,-0.1280963,-3.631e-4,-0.1939218,0.0996891,-1.484e-4,-0.359915,823
BC,14,104,PICE,ENG,GLA,-1.277283,-6.31e-5,-0.1333734,-0.1280963,-3.631e-4,-0.1939218,0.0996891,-1.484e-4,-0.359915,823
BC,14,105,PICE,GLA,NA,-1.364289,3.49e-5,-0.1242236,-0.4143255,-6.9e-5,-0.2443102,0.1036483,-1.692e-4,-0.4253573,6480
BC,14,106,PICE,SIT,NA,-2.497703,-2.585e-4,0.1273666,-0.4288351,-2.728e-4,-0.165095,-0.163783,1.047e-4,-0.2869107,309
BC,14,106,PICE,SIT,X,-2.497703,-2.585e-4,0.1273666,-0.4288351,-2.728e-4,-0.165095,-0.163783,1.047e-4,-0.2869107,309
BC,14,111,PICE,LUT,X,-1.364289,3.49e-5,-0.1242236,-0.4143255,-6.9e-5,-0.2443102,0.1036483,-1.692e-4,-0.4253573,6480
BC,14,111,PICE,LUT,NA,-1.364289,3.49e-5,-0.1242236,-0.4143255,-6.9e-5,-0.2443102,0.1036483,-1.692e-4,-0.4253573,6480
BC,14,200,PINU,SPP,NA,-1.785232,-1.723e-4,-0.082619,-1.379928,-6.176e-4,-0.1123856,-1.339951,-6.02e-4,-0.213751,10701
BC,14,201,PINU,MON,NA,-0.9777701,2.829e-4,-0.2001038,0.8228506,5.477e-4,-0.4553019,1.034414,4.9e-4,-0.5955763,104
BC,14,203,PINU,BAN,NA,-1.785232,-1.723e-4,-0.082619,-1.379928,-6.176e-4,-0.1123856,-1.339951,-6.02e-4,-0.213751,10701
BC,14,204,PINU,CON,NA,-1.785232,-1.723e-4,-0.082619,-1.379928,-6.176e-4,-0.1123856,-1.339951,-6.02e-4,-0.213751,10701
BC,14,204,PINU,CON,LAT,-1.785232,-1.723e-4,-0.082619,-1.379928,-6.176e-4,-0.1123856,-1.339951,-6.02e-4,-0.213751,10701
BC,14,206,PINU,ALB,NA,-1.308831,3.756e-4,-0.1644074,1.030035,4.177e-4,-0.462601,1.054253,4.233e-4,-0.569974,107
BC,14,208,PINU,PON,NA,-1.418248,2.22e-5,-0.1709247,0.3766384,8.121e-4,-0.4662328,0.1169306,7.167e-4,-0.5197955,273
BC,14,213,PINU,FLE,NA,-1.308831,3.756e-4,-0.1644074,1.030035,4.177e-4,-0.462601,1.054253,4.233e-4,-0.569974,107
BC,14,300,ABIE,SPP,NA,-1.312407,1.252e-4,-0.1073977,0.1459929,1.743e-4,-0.2695429,0.1067876,-1.153e-4,-0.3514152,6125
BC,14,301,ABIE,AMA,NA,-1.312407,1.252e-4,-0.1073977,0.1459929,1.743e-4,-0.2695429,0.1067876,-1.153e-4,-0.3514152,6125
BC,14,302,ABIE,BAL,NA,-1.312407,1.252e-4,-0.1073977,0.1459929,1.743e-4,-0.2695429,0.1067876,-1.153e-4,-0.3514152,6125
BC,14,303,ABIE,GRA,NA,-1.312407,1.252e-4,-0.1073977,0.1459929,1.743e-4,-0.2695429,0.1067876,-1.153e-4,-0.3514152,6125
BC,14,304,ABIE,LAS,NA,-1.312407,1.252e-4,-0.1073977,0.1459929,1.743e-4,-0.2695429,0.1067876,-1.153e-4,-0.3514152,6125
BC,14,308,ABIE,BIF,NA,-1.312407,1.252e-4,-0.1073977,0.1459929,1.743e-4,-0.2695429,0.1067876,-1.153e-4,-0.3514152,6125
BC,14,400,TSUG,SPP,NA,-1.506366,1.37e-4,-0.0685096,0.0678531,-2.786e-4,-0.251956,0.2780956,-7.954e-4,-0.3842847,1952
BC,14,402,TSUG,HET,NA,-1.506366,1.37e-4,-0.0685096,0.0678531,-2.786e-4,-0.251956,0.2780956,-7.954e-4,-0.3842847,1952
BC,14,403,TSUG,MER,NA,-1.752475,-1.423e-4,0.0141545,-1.76198,-4.12e-4,0.0461702,-1.468137,-3.019e-4,-0.1317877,31
BC,14,404,TSUG,MER,HET,-1.752475,-1.423e-4,0.0141545,-1.76198,-4.12e-4,0.0461702,-1.468137,-3.019e-4,-0.1317877,31
BC,14,500,PSEU,MEN,NA,-1.403252,4.76e-5,-0.0629483,-0.3861517,1.132e-4,-0.1950155,-0.116808,8.17e-5,-0.3352757,7492
BC,14,500,PSEU,MEN,MEN,-1.403252,4.76e-5,-0.0629483,-0.3861517,1.132e-4,-0.1950155,-0.116808,8.17e-5,-0.3352757,7492
BC,14,500,PSEU,MEN,GLA,-1.403252,4.76e-5,-0.0629483,-0.3861517,1.132e-4,-0.1950155,-0.116808,8.17e-5,-0.3352757,7492
BC,14,500,PSEU,SPP,NA,-1.403252,4.76e-5,-0.0629483,-0.3861517,1.132e-4,-0.1950155,-0.116808,8.17e-5,-0.3352757,7492
BC,14,600,LARI,SPP,NA,-2.347296,-3.81e-5,0.0676977,-1.761853,-1.164e-4,-0.0610369,-1.940456,-1.281e-4,-0.1359998,633
BC,14,602,LARI,LAR,NA,-2.347296,-3.81e-5,0.0676977,-1.761853,-1.164e-4,-0.0610369,-1.940456,-1.281e-4,-0.1359998,633
BC,14,603,LARI,OCC,NA,-2.347296,-3.81e-5,0.0676977,-1.761853,-1.164e-4,-0.0610369,-1.940456,-1.281e-4,-0.1359998,633
BC,14,604,LARI,LYA,NA,-2.347296,-3.81e-5,0.0676977,-1.761853,-1.164e-4,-0.0610369,-1.940456,-1.281e-4,-0.1359998,633
BC,14,700,THUJ,SPP,NA,-0.8209704,2.832e-4,-0.2011756,-0.0666428,1.501e-4,-0.2641068,0.215705,-1.17e-6,-0.4260966,1904
BC,14,702,THUJ,PLI,NA,-0.8209704,2.832e-4,-0.2011756,-0.0666428,1.501e-4,-0.2641068,0.215705,-1.17e-6,-0.4260966,1904
BC,14,901,TAXU,BRE,NA,-0.8209704,2.832e-4,-0.2011756,-0.0666428,1.501e-4,-0.2641068,0.215705,-1.17e-6,-0.4260966,1904
BC,14,1000,CHAM,SPP,NA,0.1816843,5.72e-4,-0.4332369,1.712082,4.84e-4,-0.6285218,2.259813,7.133e-4,-0.8135678,299
BC,14,1001,CHAM,NOO,NA,0.1816843,5.72e-4,-0.4332369,1.712082,4.84e-4,-0.6285218,2.259813,7.133e-4,-0.8135678,299
BC,14,1100,GENC,SPP,NA,-1.364289,3.49e-5,-0.1242236,-0.4143255,-6.9e-5,-0.2443102,0.1036483,-1.692e-4,-0.4253573,6480
BC,14,1150,UNKN,SPP,NA,-1.401252,2.992e-4,-0.1231799,-0.5623339,1.649e-4,-0.2080012,-0.5551928,-2.592e-4,-0.2865312,35836
BC,14,1200,POPU,SPP,NA,-1.285261,-7.1e-5,-0.0751377,-1.501629,-5.12e-4,-0.0580218,-1.90648,-5.612e-4,-0.1764554,1044
BC,14,1201,POPU,TRE,NA,-1.285261,-7.1e-5,-0.0751377,-1.501629,-5.12e-4,-0.0580218,-1.90648,-5.612e-4,-0.1764554,1044
BC,14,1203,POPU,BAL,NA,-0.3144638,1.698e-4,-0.2966307,-0.3637494,5.522e-4,-0.2570462,0.1022877,6.99e-6,-0.5948194,143
BC,14,1203,POPU,BAL,BAL,-0.3144638,1.698e-4,-0.2966307,-0.3637494,5.522e-4,-0.2570462,0.1022877,6.99e-6,-0.5948194,143
BC,14,1204,POPU,TRI,NA,-0.3144638,1.698e-4,-0.2966307,-0.3637494,5.522e-4,-0.2570462,0.1022877,6.99e-6,-0.5948194,143
BC,14,1300,BETU,SPP,NA,-1.545135,-1.984e-4,-0.0383172,-0.9938384,2.226e-4,-0.1400569,-1.237737,-2.801e-4,-0.2570242,295
BC,14,1303,BETU,PAP,PAP,-1.545135,-1.984e-4,-0.0383172,-0.9938384,2.226e-4,-0.1400569,-1.237737,-2.801e-4,-0.2570242,295
BC,14,1303,BETU,PAP,NA,-1.545135,-1.984e-4,-0.0383172,-0.9938384,2.226e-4,-0.1400569,-1.237737,-2.801e-4,-0.2570242,295
BC,14,1305,BETU,ALA,NA,-1.545135,-1.984e-4,-0.0383172,-0.9938384,2.226e-4,-0.1400569,-1.237737,-2.801e-4,-0.2570242,295
BC,14,1305,BETU,NEO,NA,-1.545135,-1.984e-4,-0.0383172,-0.9938384,2.226e-4,-0.1400569,-1.237737,-2.801e-4,-0.2570242,295
BC,14,1308,BETU,PAP,NEO,-1.545135,-1.984e-4,-0.0383172,-0.9938384,2.226e-4,-0.1400569,-1.237737,-2.801e-4,-0.2570242,295
BC,14,1314,BETU,OCC,NA,-1.545135,-1.984e-4,-0.0383172,-0.9938384,2.226e-4,-0.1400569,-1.237737,-2.801e-4,-0.2570242,295
BC,14,1400,ACER,SPP,NA,-1.291454,5.21e-5,-0.0756369,-0.1016642,6.5e-5,-0.2732753,-0.8087489,1.133e-4,-0.4255576,36
BC,14,1403,ACER,MAC,NA,-1.291454,5.21e-5,-0.0756369,-0.1016642,6.5e-5,-0.2732753,-0.8087489,1.133e-4,-0.4255576,36
BC,14,1420,ACER,CIR,NA,-1.291454,5.21e-5,-0.0756369,-0.1016642,6.5e-5,-0.2732753,-0.8087489,1.133e-4,-0.4255576,36
BC,14,1500,GENH,SPP,NA,-1.554899,4.84e-5,-0.0443205,-0.4419988,-3.921e-4,-0.1228719,-0.0335258,6.035e-4,-0.5118409,223
BC,14,1800,ALNU,SPP,NA,-1.554899,4.84e-5,-0.0443205,-0.4419988,-3.921e-4,-0.1228719,-0.0335258,6.035e-4,-0.5118409,223
BC,14,1802,ALNU,RUB,NA,-1.554899,4.84e-5,-0.0443205,-0.4419988,-3.921e-4,-0.1228719,-0.0335258,6.035e-4,-0.5118409,223
BC,14,2100,QUER,SPP,NA,-1.291454,5.21e-5,-0.0756369,-0.1016642,6.5e-5,-0.2732753,-0.8087489,1.133e-4,-0.4255576,36
BC,14,2803,PRUN,EMA,NA,-1.554899,4.84e-5,-0.0443205,-0.4419988,-3.921e-4,-0.1228719,-0.0335258,6.035e-4,-0.5118409,223
BC,14,3500,SALI,SPP,NA,-1.37913,-0.0010944,-0.019176,-2.419292,-0.0062002,0.3379308,-2.049102,-3.68e-4,-0.0563004,7
BC,14,3930,MALU,COR,NA,-1.554899,4.84e-5,-0.0443205,-0.4419988,-3.921e-4,-0.1228719,-0.0335258,6.035e-4,-0.5118409,223
BC,14,3930,MALU,FUS,NA,-1.554899,4.84e-5,-0.0443205,-0.4419988,-3.921e-4,-0.1228719,-0.0335258,6.035e-4,-0.5118409,223
BC,14,3930,MALU,SPP,NA,-1.554899,4.84e-5,-0.0443205,-0.4419988,-3.921e-4,-0.1228719,-0.0335258,6.035e-4,-0.5118409,223
MB,3,101,PICE,MAR,NA,-1.662378,-4.3e-5,-0.0588645,-1.074233,-5.327e-4,-0.1666127,-0.2040763,2.57e-5,-0.3796167,1182
MB,3,105,PICE,GLA,NA,-1.44118,5.734e-4,-0.119293,-0.7623857,4.647e-4,-0.2133785,0.0196649,-1.811e-4,-0.4063309,182
MB,3,203,PINU,BAN,NA,-1.798765,2.74e-4,-0.1179376,-1.346062,-0.0015661,-0.0944975,-0.7982963,5.074e-4,-0.3647563,1154
MB,3,602,LARI,LAR,NA,-1.970997,-6.047e-4,-0.027565,-1.429406,-0.0018351,-0.0146442,-1.045645,-0.0013869,-0.2051812,349
MB,3,1100,GENC,SPP,NA,-1.662378,-4.3e-5,-0.0588645,-1.074233,-5.327e-4,-0.1666127,-0.2040763,2.57e-5,-0.3796167,1182
MB,3,1200,POPU,SPP,NA,-1.284685,2.815e-4,-0.0753677,-1.151402,9.76e-5,-0.1301211,-0.2314458,8.169e-4,-0.5401994,625
MB,3,1201,POPU,TRE,NA,-1.284685,2.815e-4,-0.0753677,-1.151402,9.76e-5,-0.1301211,-0.2314458,8.169e-4,-0.5401994,625
MB,3,1203,POPU,BAL,NA,-1.284685,2.815e-4,-0.0753677,-1.151402,9.76e-5,-0.1301211,-0.2314458,8.169e-4,-0.5401994,625
MB,3,1203,POPU,BAL,BAL,-1.284685,2.815e-4,-0.0753677,-1.151402,9.76e-5,-0.1301211,-0.2314458,8.169e-4,-0.5401994,625
MB,3,1206,POPU,GRA,NA,-1.284685,2.815e-4,-0.0753677,-1.151402,9.76e-5,-0.1301211,-0.2314458,8.169e-4,-0.5401994,625
MB,3,1308,BETU,PAP,NEO,-2.114238,-0.001495,0.1288935,0.3432536,0.0029521,-0.4500504,-0.8517191,0.0013698,-0.4323192,82
MB,5,101,PICE,MAR,NA,-1.662378,-4.3e-5,-0.0588645,-1.074233,-5.327e-4,-0.1666127,-0.2040763,2.57e-5,-0.3796167,1182
MB,5,105,PICE,GLA,NA,-1.44118,5.734e-4,-0.119293,-0.7623857,4.647e-4,-0.2133785,0.0196649,-1.811e-4,-0.4063309,182
MB,5,203,PINU,BAN,NA,-1.798765,2.74e-4,-0.1179376,-1.346062,-0.0015661,-0.0944975,-0.7982963,5.074e-4,-0.3647563,1154
MB,5,302,ABIE,BAL,NA,-1.682945,-1.204e-4,-0.006004,-0.9438831,7.694e-4,-0.2095375,-0.3624898,-0.0010004,-0.3158466,254
MB,5,602,LARI,LAR,NA,-1.970997,-6.047e-4,-0.027565,-1.429406,-0.0018351,-0.0146442,-1.045645,-0.0013869,-0.2051812,349
MB,5,1100,GENC,SPP,NA,-1.662378,-4.3e-5,-0.0588645,-1.074233,-5.327e-4,-0.1666127,-0.2040763,2.57e-5,-0.3796167,1182
MB,5,1200,POPU,SPP,NA,-1.284685,2.815e-4,-0.0753677,-1.151402,9.76e-5,-0.1301211,-0.2314458,8.169e-4,-0.5401994,625
MB,5,1201,POPU,TRE,NA,-1.284685,2.815e-4,-0.0753677,-1.151402,9.76e-5,-0.1301211,-0.2314458,8.169e-4,-0.5401994,625
MB,5,1203,POPU,BAL,NA,-1.284685,2.815e-4,-0.0753677,-1.151402,9.76e-5,-0.1301211,-0.2314458,8.169e-4,-0.5401994,625
MB,5,1203,POPU,BAL,BAL,-1.284685,2.815e-4,-0.0753677,-1.151402,9.76e-5,-0.1301211,-0.2314458,8.169e-4,-0.5401994,625
MB,5,1206,POPU,GRA,NA,-1.284685,2.815e-4,-0.0753677,-1.151402,9.76e-5,-0.1301211,-0.2314458,8.169e-4,-0.5401994,625
MB,5,1303,BETU,PAP,NA,-2.114238,-0.001495,0.1288935,0.3432536,0.0029521,-0.4500504,-0.8517191,0.0013698,-0.4323192,82
MB,5,1303,BETU,PAP,PAP,-2.114238,-0.001495,0.1288935,0.3432536,0.0029521,-0.4500504,-0.8517191,0.0013698,-0.4323192,82
MB,5,1308,BETU,PAP,NEO,-2.114238,-0.001495,0.1288935,0.3432536,0.0029521,-0.4500504,-0.8517191,0.0013698,-0.4323192,82
MB,6,101,PICE,MAR,NA,-1.662378,-4.3e-5,-0.0588645,-1.074233,-5.327e-4,-0.1666127,-0.2040763,2.57e-5,-0.3796167,1182
MB,6,105,PICE,GLA,NA,-1.44118,5.734e-4,-0.119293,-0.7623857,4.647e-4,-0.2133785,0.0196649,-1.811e-4,-0.4063309,182
MB,6,203,PINU,BAN,NA,-1.798765,2.74e-4,-0.1179376,-1.346062,-0.0015661,-0.0944975,-0.7982963,5.074e-4,-0.3647563,1154
MB,6,209,PINU,RES,NA,-1.297759,-1.802e-4,-0.1663787,0.1163736,-0.0011341,-0.3021292,0.9843121,-5.91e-4,-0.4968092,25
MB,6,211,PINU,SYL,NA,-1.798696,-2.202e-4,-0.1129395,-0.8992059,-0.0019794,-0.1192588,-0.849012,-9.81e-4,-0.2938175,2
MB,6,302,ABIE,BAL,NA,-1.682945,-1.204e-4,-0.006004,-0.9438831,7.694e-4,-0.2095375,-0.3624898,-0.0010004,-0.3158466,254
MB,6,602,LARI,LAR,NA,-1.970997,-6.047e-4,-0.027565,-1.429406,-0.0018351,-0.0146442,-1.045645,-0.0013869,-0.2051812,349
MB,6,701,THUJ,OCC,NA,-1.912451,-3.23e-4,0.0115122,-0.4041833,6.499e-4,-0.2317277,0.3622236,0.0015883,-0.467506,108
MB,6,801,JUNI,VIR,NA,-1.912451,-3.23e-4,0.0115122,-0.4041833,6.499e-4,-0.2317277,0.3622236,0.0015883,-0.467506,108
MB,6,1100,GENC,SPP,NA,-1.662378,-4.3e-5,-0.0588645,-1.074233,-5.327e-4,-0.1666127,-0.2040763,2.57e-5,-0.3796167,1182
MB,6,1200,POPU,SPP,NA,-1.284685,2.815e-4,-0.0753677,-1.151402,9.76e-5,-0.1301211,-0.2314458,8.169e-4,-0.5401994,625
MB,6,1201,POPU,TRE,NA,-1.284685,2.815e-4,-0.0753677,-1.151402,9.76e-5,-0.1301211,-0.2314458,8.169e-4,-0.5401994,625
MB,6,1203,POPU,BAL,NA,-1.036445,-2.214e-4,-0.1258855,-1.061992,-4.45e-6,-0.1052298,-2.224921,-0.0025092,-0.0768604,81
MB,6,1203,POPU,BAL,BAL,-1.036445,-2.214e-4,-0.1258855,-1.061992,-4.45e-6,-0.1052298,-2.224921,-0.0025092,-0.0768604,81
MB,6,1205,POPU,DEL,NA,-1.284685,2.815e-4,-0.0753677,-1.151402,9.76e-5,-0.1301211,-0.2314458,8.169e-4,-0.5401994,625
MB,6,1205,POPU,DEL,DEL,-1.284685,2.815e-4,-0.0753677,-1.151402,9.76e-5,-0.1301211,-0.2314458,8.169e-4,-0.5401994,625
MB,6,1206,POPU,GRA,NA,-1.284685,2.815e-4,-0.0753677,-1.151402,9.76e-5,-0.1301211,-0.2314458,8.169e-4,-0.5401994,625
MB,6,1303,BETU,PAP,NA,-1.669157,-6.34e-5,-0.0233027,-0.6191649,0.0022315,-0.2755095,-0.826386,0.0012948,-0.4000461,76
MB,6,1303,BETU,PAP,PAP,-1.669157,-6.34e-5,-0.0233027,-0.6191649,0.0022315,-0.2755095,-0.826386,0.0012948,-0.4000461,76
MB,6,1308,BETU,PAP,NEO,-2.114238,-0.001495,0.1288935,0.3432536,0.0029521,-0.4500504,-0.8517191,0.0013698,-0.4323192,82
MB,6,1404,ACER,NEG,NA,-1.84543,-5.793e-4,-0.0142936,-1.518254,1.825e-4,0.0574431,-1.969103,-0.002027,-0.1423168,5790
MB,6,1500,GENH,SPP,NA,-1.907153,-6.828e-4,-0.0151898,-2.558035,-0.0010482,0.2966087,-1.46093,-5.906e-4,-0.3045906,1479
MB,6,2104,QUER,MAC,NA,-1.13506,5.303e-4,-0.1912148,-2.462512,-0.0010863,0.2972093,-1.962803,-1.867e-4,-0.204254,333
MB,6,2201,ULMU,AME,NA,-2.051406,-4.65e-4,0.0338694,-1.530465,-0.0013316,0.050565,-2.20855,0.0014794,-0.2068746,36
MB,6,3400,FRAX,SPP,NA,-1.055961,-2.159e-4,-0.1441731,-1.24864,-5.785e-4,-0.1045506,-2.454106,-0.0024742,-0.0751329,176
MB,6,3401,FRAX,AME,NA,-1.915781,-8.576e-4,0.0231167,-1.929469,-5.139e-4,0.1607359,-3.00464,-0.002878,0.0650462,13
MB,6,3402,FRAX,NIG,NA,-1.756141,-6.472e-4,-0.0068123,-2.142479,-7.099e-4,0.1234644,-2.956939,-0.0014559,0.0493422,222
MB,6,3403,FRAX,PEN,NA,-1.756141,-6.472e-4,-0.0068123,-2.142479,-7.099e-4,0.1234644,-2.956939,-0.0014559,0.0493422,222
MB,6,3405,FRAX,PEN,SUB,-1.756141,-6.472e-4,-0.0068123,-2.142479,-7.099e-4,0.1234644,-2.956939,-0.0014559,0.0493422,222
MB,6,3405,FRAX,PEN,NA,-1.756141,-6.472e-4,-0.0068123,-2.142479,-7.099e-4,0.1234644,-2.956939,-0.0014559,0.0493422,222
MB,6,3500,SALI,SPP,NA,-1.293048,4.168e-4,-0.0667547,-1.627334,-9.963e-4,0.0048756,-2.403075,-0.0035284,-0.0177205,111
MB,7,3500,SALI,SPP,NA,-1.603545,-0.0087467,0.0758705,-1.512917,-7.943e-4,0.0322303,-2.230984,3.919e-4,-0.0457798,28
MB,8,3400,FRAX,SPP,NA,-1.96562,-0.0015753,0.0624439,-1.434005,-5.39e-6,-0.0102926,-2.481033,-0.001071,-0.080002,24
MB,8,3401,FRAX,AME,NA,-1.914833,-4.209e-4,0.0226854,-2.076635,-8.201e-4,0.1575647,-2.78493,-0.001578,0.002077,27
MB,8,3402,FRAX,NIG,NA,-1.96562,-0.0015753,0.0624439,-1.434005,-5.39e-6,-0.0102926,-2.481033,-0.001071,-0.080002,24
MB,8,3403,FRAX,PEN,NA,-1.914833,-4.209e-4,0.0226854,-2.076635,-8.201e-4,0.1575647,-2.78493,-0.001578,0.002077,27
MB,8,3405,FRAX,PEN,SUB,-1.914833,-4.209e-4,0.0226854,-2.076635,-8.201e-4,0.1575647,-2.78493,-0.001578,0.002077,27
MB,8,3405,FRAX,PEN,NA,-1.914833,-4.209e-4,0.0226854,-2.076635,-8.201e-4,0.1575647,-2.78493,-0.001578,0.002077,27
MB,8,3500,SALI,SPP,NA,-1.242921,-8.966e-4,-0.0964494,-1.627639,0.0083885,-0.1890185,-2.760801,-0.0024404,0.0010316,7
MB,9,101,PICE,MAR,NA,-1.104064,6.79e-5,-0.152302,-0.4764949,-7.939e-4,-0.2330053,0.2338135,-9.531e-4,-0.3988139,1296
MB,9,105,PICE,GLA,NA,-1.620209,-2.286e-4,-0.0334796,-0.1541982,-8.939e-4,-0.2227761,0.2994394,-2.185e-4,-0.4511593,189
MB,9,203,PINU,BAN,NA,-0.5665684,3.582e-4,-0.3111432,-0.7037202,-0.0014025,-0.2231052,-0.0804422,-0.0024381,-0.3939533,879
MB,9,209,PINU,RES,NA,-1.297759,-1.802e-4,-0.1663787,0.1163736,-0.0011341,-0.3021292,0.9843121,-5.91e-4,-0.4968092,25
MB,9,302,ABIE,BAL,NA,-1.932314,-7.765e-4,0.0526103,0.6959463,0.0019348,-0.4914088,0.5200492,0.0022259,-0.5763345,38
MB,9,602,LARI,LAR,NA,-1.529799,-4.04e-4,-0.0790854,-0.0252341,2.392e-4,-0.3168133,-0.8094136,-5.681e-4,-0.2810716,221
MB,9,701,THUJ,OCC,NA,-1.912451,-3.23e-4,0.0115122,-0.4041833,6.499e-4,-0.2317277,0.3622236,0.0015883,-0.467506,108
MB,9,801,JUNI,VIR,NA,-1.912451,-3.23e-4,0.0115122,-0.4041833,6.499e-4,-0.2317277,0.3622236,0.0015883,-0.467506,108
MB,9,1100,GENC,SPP,NA,-1.104064,6.79e-5,-0.152302,-0.4764949,-7.939e-4,-0.2330053,0.2338135,-9.531e-4,-0.3988139,1296
MB,9,1200,POPU,SPP,NA,-0.7510887,2.802e-4,-0.1367765,0.1632968,-6.247e-4,-0.3614583,-0.3841268,-0.0107785,-0.0891288,654
MB,9,1201,POPU,TRE,NA,-0.7510887,2.802e-4,-0.1367765,0.1632968,-6.247e-4,-0.3614583,-0.3841268,-0.0107785,-0.0891288,654
MB,9,1203,POPU,BAL,NA,-0.7510887,2.802e-4,-0.1367765,0.1632968,-6.247e-4,-0.3614583,-0.3841268,-0.0107785,-0.0891288,654
MB,9,1203,POPU,BAL,BAL,-0.7510887,2.802e-4,-0.1367765,0.1632968,-6.247e-4,-0.3614583,-0.3841268,-0.0107785,-0.0891288,654
MB,9,1205,POPU,DEL,NA,-0.7510887,2.802e-4,-0.1367765,0.1632968,-6.247e-4,-0.3614583,-0.3841268,-0.0107785,-0.0891288,654
